Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
KIEFER Lee;1994-06-15;16;V;15;4;JUBENOT Chloe;FRA;167;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;18;V;15;13;JUNG Gil Ok;KOR;23;;F;F;S;(Londres);JO;2012-07-28
KIEFER Lee;1994-06-15;21;V;15;2;KANO Minami;JPN;33;;F;F;S;(Alger);A;2016-02-05
KIEFER Lee;1994-06-15;21;V;15;6;KARAMETE Irem;TUR;81;;F;F;S;(Moscow);CHM;2015-07-15
KIEFER Lee;1994-06-15;21;V;15;4;KARTUKOVA Irina;RUS;205;;F;F;S;(Tauberbischofsheim);A;2016-05-20
KIEFER Lee;1994-06-15;14;D;13;15;KAZHIKINA Ekaterina;RUS;1;;F;F;J;(Belfast);CHM;2009-04-08
KIEFER Lee;1994-06-15;14;D;7;8;KAZHIKINA Ekaterina;RUS;1;;F;F;J;(Lyon);A;2009-02-01
KIEFER Lee;1994-06-15;16;V;5;0;KHELFAOUI Anissa;ALG;48;;F;F;S;(Paris);CHM;2010-11-05
KIEFER Lee;1994-06-15;16;V;5;2;KHISMATULINA Olena;UKR;128;;F;F;S;(Tauberbischofsheim);A;2011-02-11
KIEFER Lee;1994-06-15;16;D;1;5;KHISMATULINA Olena;UKR;128;;F;F;S;(Paris);CHM;2010-11-05
KIEFER Lee;1994-06-15;15;D;2;5;KHISMATULINA Olena;UKR;75;;F;F;S;(Antalya);CHM;2009-10-01
KIEFER Lee;1994-06-15;15;V;15;7;KIEFER Alexandra;USA;179;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;15;D;1;5;KIM Mi Jung;KOR;214;;F;F;S;(Séoul);GP;2010-05-07
KIEFER Lee;1994-06-15;14;V;5;2;KIRPICHEVA Evgeniya;RUS;53;;F;F;J;(Lyon);A;2009-02-01
KIEFER Lee;1994-06-15;17;V;15;10;KLEINBERGER Sandra;AUT;107;;F;F;S;(Tauberbischofsheim);A;2012-02-10
KIEFER Lee;1994-06-15;16;V;15;10;KLEINBERGER Sandra;AUT;85;;F;F;S;(Paris);CHM;2010-11-05
KIEFER Lee;1994-06-15;16;V;5;0;KLEINBERGER Sandra;AUT;74;;F;F;S;York);A;2010-06-19
KIEFER Lee;1994-06-15;15;V;5;0;KLYCE Eliza;USA;210;;F;F;S;(Dallas);A;2009-06-21
KIEFER Lee;1994-06-15;22;V;15;12;KNAPEK Edina;HUN;70;;F;F;S;(Gdansk);A;2017-02-03
KIEFER Lee;1994-06-15;20;V;15;11;KNOP Magdalena;POL;31;;F;F;S;(St-Maur);A;2014-11-07
KIEFER Lee;1994-06-15;18;V;15;8;KNOP Magdalena;POL;54;;F;F;S;(Gdansk);GP;2013-02-01
KIEFER Lee;1994-06-15;15;D;4;5;KNOP Magdalena;POL;139;;F;F;S;(Marseille);GP;2010-03-26
KIEFER Lee;1994-06-15;16;D;13;15;KOKOULINA Maya;RUS;17;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;15;V;5;1;KOKOULINA Maya;RUS;86;;F;F;J;(Lyon);A;2010-02-07
KIEFER Lee;1994-06-15;24;V;15;9;KONDRICZ Kata;HUN;93;;F;F;S;(Wuxi);CHM;2018-07-20
KIEFER Lee;1994-06-15;22;V;15;8;KONDRICZ Kata;HUN;60;;F;F;S;(Turin);GP;2016-12-02
KIEFER Lee;1994-06-15;23;V;15;10;KOROBEYNIKOVA Larisa;RUS;62;;F;F;S;(Cancun);A;2017-10-13
KIEFER Lee;1994-06-15;22;V;15;4;KRAUSE Charlotte;GER;121;;F;F;S;(Gdansk);A;2017-02-03
KIEFER Lee;1994-06-15;21;V;15;2;KRAUSE Charlotte;GER;165;;F;F;S;(Turin);GP;2015-11-27
KIEFER Lee;1994-06-15;16;V;5;1;KRAUSE Charlotte;GER;69;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;16;V;15;6;KRAUSE Charlotte;GER;69;;F;F;J;(Waldkirch);A;2010-12-04
KIEFER Lee;1994-06-15;16;V;5;2;KRAUSE Charlotte;GER;69;;F;F;J;(Waldkirch);A;2010-12-04
KIEFER Lee;1994-06-15;22;V;15;10;KREISS Fanny;HUN;25;;F;F;S;(Tauberbischofsheim);A;2017-04-28
KIEFER Lee;1994-06-15;21;V;15;5;KREISS Fanny;HUN;43;;F;F;S;(Shanghai);GP;2016-06-03
KIEFER Lee;1994-06-15;16;D;10;11;KREISS Fanny;HUN;44;;F;F;S;(St-Petersbourg);A;2011-06-05
KIEFER Lee;1994-06-15;15;V;5;2;KUROWSKA Dominika;POL;148;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;24;V;15;12;LACHERAY Eva;FRA;138;;F;F;S;(Katowice);A;2019-01-11
KIEFER Lee;1994-06-15;19;V;15;3;LAU Cheuk Yu;HKG;114;;F;F;J;(Plovdiv);CHM;2014-04-06
KIEFER Lee;1994-06-15;15;V;5;2;LAU Hiu Wai;HKG;110;;F;F;S;(Antalya);CHM;2009-10-01
KIEFER Lee;1994-06-15;16;D;2;5;LAVRENOVA Veronika;RUS;26;;F;F;J;(Waldkirch);A;2010-12-04
KIEFER Lee;1994-06-15;14;D;11;15;LAVRENOVA Veronika;RUS;47;;F;F;J;(Budapest);A;2009-01-03
KIEFER Lee;1994-06-15;21;V;15;7;LE Huilin;CHN;13;;F;F;S;(Moscow);CHM;2015-07-15
KIEFER Lee;1994-06-15;16;D;12;15;LE Huilin;CHN;17;;F;F;S;(Séoul);GP;2011-05-21
KIEFER Lee;1994-06-15;15;V;5;2;LEE Hye Sun;KOR;34;;F;F;S;(Marseille);GP;2010-03-26
KIEFER Lee;1994-06-15;15;V;15;7;LEVIN Eve;USA;68;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;21;V;15;7;LIM Seungmin;KOR;26;;F;F;S;Havane);GP;2016-03-11
KIEFER Lee;1994-06-15;21;V;15;9;LIM Seungmin;KOR;26;;F;F;S;(Gdansk);A;2016-01-15
KIEFER Lee;1994-06-15;21;V;15;11;LIM Seungmin;KOR;19;;F;F;S;(Moscow);CHM;2015-07-15
KIEFER Lee;1994-06-15;22;D;9;15;LIU Yongshi;CHN;17;;F;F;S;Janeiro);JO;2016-08-10
KIEFER Lee;1994-06-15;18;D;13;15;LIU Yongshi;CHN;18;;F;F;S;(Séoul);GP;2013-04-27
KIEFER Lee;1994-06-15;22;V;15;12;LU Margaret;USA;19;;F;F;S;California);GP;2017-03-17
KIEFER Lee;1994-06-15;22;V;15;7;LU Margaret;USA;19;;F;F;S;(St-Maur);A;2016-11-04
KIEFER Lee;1994-06-15;22;V;15;12;LU Margaret;USA;19;;F;F;S;(Cancun);A;2016-10-14
KIEFER Lee;1994-06-15;19;V;15;12;LU Margaret;USA;39;;F;F;S;(Tauberbischofsheim);A;2014-03-14
KIEFER Lee;1994-06-15;19;V;15;7;LU Margaret;USA;26;;F;F;S;(Cartagena);CHZ;2013-06-16
KIEFER Lee;1994-06-15;16;V;10;7;LU Margaret;USA;7;;F;F;J;(Waldkirch);A;2010-12-04
KIEFER Lee;1994-06-15;15;V;14;9;LU Margaret;USA;16;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;15;V;15;8;LUMINET Clarisse;FRA;31;;F;F;J;(Baku);CHM;2010-04-06
KIEFER Lee;1994-06-15;15;V;15;3;LUMINET Clarisse;FRA;31;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;16;V;5;1;LUPKOVICS Dora;HUN;86;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;15;V;15;3;LUPKOVICS Dora;HUN;50;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;24;V;15;9;LYCZBINSKA Hanna;POL;21;;F;F;S;(Wuxi);CHM;2018-07-20
KIEFER Lee;1994-06-15;22;V;15;2;LYCZBINSKA Hanna;POL;26;;F;F;S;(St-Maur);A;2016-11-04
KIEFER Lee;1994-06-15;20;V;15;7;LYCZBINSKA Hanna;POL;28;;F;F;S;(Tauberbischofsheim);A;2015-05-01
KIEFER Lee;1994-06-15;18;V;5;4;MACRI Agustina;ARG;120;;F;F;S;(Cancun);CHZ;2012-06-17
KIEFER Lee;1994-06-15;20;V;15;11;MANCINI Camilla;ITA;78;;F;F;S;Havane);GP;2015-03-13
KIEFER Lee;1994-06-15;18;D;9;15;MANCINI Camilla;ITA;1;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;17;D;13;15;MANCINI Camilla;ITA;2;;F;F;J;(Moscow);CHM;2012-04-03
KIEFER Lee;1994-06-15;15;V;5;1;MANCINI Camilla;ITA;101;;F;F;J;(Lyon);A;2010-02-07
KIEFER Lee;1994-06-15;23;V;15;5;MARINO Maria;ESP;76;;F;F;S;(Turin);GP;2017-12-01
KIEFER Lee;1994-06-15;14;V;5;1;MARINO Maria;ESP;129;;F;F;J;(Lyon);A;2009-02-01
KIEFER Lee;1994-06-15;18;V;5;0;MAROTTA Emily;AUS;290;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;22;V;15;4;MARTYANOVA Marta;RUS;18;;F;F;S;California);GP;2017-03-17
KIEFER Lee;1994-06-15;23;V;15;7;MASSIALAS Sabrina;USA;116;;F;F;S;(Turin);GP;2017-12-01
KIEFER Lee;1994-06-15;23;V;15;11;MASSIALAS Sabrina;USA;22;;F;F;S;(Montreal);CHZ;2017-06-15
KIEFER Lee;1994-06-15;20;V;15;10;MASSIALAS Sabrina;USA;24;;F;F;S;(Santiago);CHZ;2015-04-17
KIEFER Lee;1994-06-15;19;V;15;3;MATSUMOTO Iyo;JPN;139;;F;F;S;(Marseille);GP;2014-05-23
KIEFER Lee;1994-06-15;16;V;15;5;MCKEE Nicole;USA;115;;F;F;J;(Waldkirch);A;2010-12-04
KIEFER Lee;1994-06-15;17;V;15;8;MENDOZA Geiglys;VEN;38;;F;F;J;(Moscow);CHM;2012-04-03
KIEFER Lee;1994-06-15;19;V;5;3;MESTERI Viktoria;HUN;62;;F;F;J;(Plovdiv);CHM;2014-04-06
KIEFER Lee;1994-06-15;15;V;5;2;MEYER Sofie;DEN;76;;F;F;J;(Baku);CHM;2010-04-06
KIEFER Lee;1994-06-15;16;V;5;2;MICHALUK Susanne;GER;338;;F;F;S;York);A;2010-06-19
KIEFER Lee;1994-06-15;24;V;5;2;MICHEL Nataly;MEX;95;;F;F;S;Havane);CHZ;2018-06-17
KIEFER Lee;1994-06-15;24;V;15;5;MICHEL Nataly;MEX;95;;F;F;S;Havane);CHZ;2018-06-17
KIEFER Lee;1994-06-15;19;V;15;7;MICHEL Nataly;MEX;37;;F;F;S;(Cartagena);CHZ;2013-06-16
KIEFER Lee;1994-06-15;18;V;15;7;MICHEL Nataly;MEX;58;;F;F;S;(Cancun);CHZ;2012-06-17
KIEFER Lee;1994-06-15;17;V;15;6;MICHEL Nataly;MEX;75;;F;F;S;Nevada);CHZ;2011-07-04
KIEFER Lee;1994-06-15;23;V;15;6;MIENVILLE Julie;FRA;75;;F;F;S;California);GP;2018-03-17
KIEFER Lee;1994-06-15;18;V;15;7;MIENVILLE Julie;FRA;6;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;15;V;5;3;MILANESE Lisa;ITA;62;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;16;V;5;1;MILLER Lauren;USA;393;;F;F;S;York);A;2010-06-19
KIEFER Lee;1994-06-15;23;V;15;3;MIYAWAKI Karin;JPN;16;;F;F;S;California);GP;2018-03-17
KIEFER Lee;1994-06-15;18;V;15;9;MOHAMED Aida;HUN;17;;F;F;S;(St-Petersbourg);A;2013-03-01
KIEFER Lee;1994-06-15;15;V;15;13;MONACO Beatrice;ITA;2;;F;F;J;(Lyon);A;2010-02-07
KIEFER Lee;1994-06-15;23;V;15;6;MORMANDI Flavia Johana;ARG;75;;F;F;S;(Montreal);CHZ;2017-06-15
KIEFER Lee;1994-06-15;15;V;5;3;MOSKOVSKA Anastasiya;UKR;34;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;14;V;5;0;MOSKOVSKA Anastasiya;UKR;17;;F;F;J;(Budapest);A;2009-01-03
KIEFER Lee;1994-06-15;17;V;15;10;MPAH-NJANGA Jeromine;FRA;147;;F;F;S;(Marseille);GP;2012-04-28
KIEFER Lee;1994-06-15;16;V;15;5;MROCZKIEWICZ Magda;POL;112;;F;F;S;(Séoul);GP;2011-05-21
KIEFER Lee;1994-06-15;16;V;5;0;NAGASE Kaho;JPN;193;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;17;D;12;15;NAM Hyunhee;KOR;3;;F;F;S;(Séoul);GP;2012-05-19
KIEFER Lee;1994-06-15;16;D;8;15;NAM Hyunhee;KOR;2;;F;F;S;York);A;2010-06-19
KIEFER Lee;1994-06-15;15;D;2;5;NG Elizabeth;GBR;71;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;16;V;15;11;NIKISHINA Victoria;RUS;28;;F;F;S;York);A;2010-06-19
KIEFER Lee;1994-06-15;21;V;15;9;NISHIOKA Shiho;JPN;29;;F;F;S;(St-Maur);A;2015-11-06
KIEFER Lee;1994-06-15;16;V;15;8;NISHIOKA Shiho;JPN;43;;F;F;S;(Gdansk);GP;2011-02-25
KIEFER Lee;1994-06-15;16;V;5;0;NOGUEIRA Debora;POR;150;;F;F;S;(Paris);CHM;2010-11-05
KIEFER Lee;1994-06-15;22;V;15;12;NOVALIN&#039;SKA Kristina;POR;150;;F;F;S;(Tauberbischofsheim);A;2017-04-28
KIEFER Lee;1994-06-15;16;V;5;3;NOVENKOVA Veronika;CZE;77;;F;F;J;Morte);CHM;2011-04-01
KIEFER Lee;1994-06-15;15;V;5;1;NUDELMAN Bianka;HUN;126;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;15;V;5;2;OJEDA Barbara;ESP;288;;F;F;J;(Lyon);A;2010-02-07
KIEFER Lee;1994-06-15;18;V;5;0;OLIVEIRA Augusta;BRA;135;;F;F;S;(Cancun);CHZ;2012-06-17
KIEFER Lee;1994-06-15;17;V;5;2;ONDARTS Lucia;ARG;91;;F;F;J;(Moscow);CHM;2012-04-03
KIEFER Lee;1994-06-15;19;V;5;0;PALACIOS Katerin;GUA;228;;F;F;S;(Cartagena);CHZ;2013-06-16
KIEFER Lee;1994-06-15;24;V;14;13;PALUMBO Francesca;ITA;40;;F;F;S;(Katowice);A;2019-01-11
KIEFER Lee;1994-06-15;23;V;15;8;PALUMBO Francesca;ITA;56;;F;F;S;(Cancun);A;2017-10-13
KIEFER Lee;1994-06-15;17;V;13;10;PALUMBO Francesca;ITA;178;;F;F;S;(Turin);A;2012-03-09
KIEFER Lee;1994-06-15;15;V;15;5;PARK Mihyun;KOR;104;;F;F;J;(Baku);CHM;2010-04-06
KIEFER Lee;1994-06-15;19;V;5;2;PARRILLA Luisa M.;PUR;114;;F;F;S;José);CHZ;2014-06-03
KIEFER Lee;1994-06-15;17;V;5;3;PARRILLA Luisa M.;PUR;133;;F;F;S;Nevada);CHZ;2011-07-04
KIEFER Lee;1994-06-15;15;V;5;1;PARRILLA Luisa M.;PUR;117;;F;F;S;(Marseille);GP;2010-03-26
KIEFER Lee;1994-06-15;15;V;4;3;PARRILLA Luisa M.;PUR;143;;F;F;S;(Dallas);A;2009-06-21
KIEFER Lee;1994-06-15;15;V;15;13;PASCUCCI Martina;ITA;18;;F;F;J;(Lyon);A;2010-02-07
KIEFER Lee;1994-06-15;18;V;15;10;PETERSON Monica;CAN;38;;F;F;S;(Londres);JO;2012-07-28
KIEFER Lee;1994-06-15;16;V;5;2;PETERSON Monica;CAN;24;;F;F;S;José);CHZ;2010-08-02
KIEFER Lee;1994-06-15;16;V;15;6;PETERSON Monica;CAN;24;;F;F;S;José);CHZ;2010-08-02
KIEFER Lee;1994-06-15;24;V;15;14;PRESCOD Nzingha;USA;12;;F;F;S;Havane);CHZ;2018-06-17
KIEFER Lee;1994-06-15;19;V;15;6;PRESCOD Nzingha;USA;10;;F;F;S;José);CHZ;2014-06-03
KIEFER Lee;1994-06-15;19;V;15;14;PRESCOD Nzingha;USA;8;;F;F;S;(Cartagena);CHZ;2013-06-16
KIEFER Lee;1994-06-15;17;V;15;11;PRESCOD Nzingha;USA;28;;F;F;J;(Moscow);CHM;2012-04-03
KIEFER Lee;1994-06-15;17;V;11;10;PRESCOD Nzingha;USA;15;;F;F;S;Nevada);CHZ;2011-07-04
KIEFER Lee;1994-06-15;16;D;11;15;PRESCOD Nzingha;USA;3;;F;F;J;Morte);CHM;2011-04-01
KIEFER Lee;1994-06-15;16;V;13;12;PRESCOD Nzingha;USA;49;;F;F;S;José);CHZ;2010-08-02
KIEFER Lee;1994-06-15;23;V;5;0;PROESTAKIS Katina;CHI;150;;F;F;S;(Montreal);CHZ;2017-06-15
KIEFER Lee;1994-06-15;23;V;15;2;PUA Chintya Anreiny;INA;169;;F;F;S;(Leipzig);CHM;2017-07-19
KIEFER Lee;1994-06-15;23;V;5;2;RABI Minerva;PAR;323;;F;F;S;(Montreal);CHZ;2017-06-15
KIEFER Lee;1994-06-15;24;D;13;15;RANVIER Pauline;FRA;30;;F;F;S;(Alger);A;2018-11-23
KIEFER Lee;1994-06-15;23;V;15;5;RANVIER Pauline;FRA;33;;F;F;S;(Katowice);A;2018-01-12
KIEFER Lee;1994-06-15;23;V;15;13;RANVIER Pauline;FRA;33;;F;F;S;(Cancun);A;2017-10-13
KIEFER Lee;1994-06-15;22;V;15;12;RANVIER Pauline;FRA;12;;F;F;S;California);GP;2017-03-17
KIEFER Lee;1994-06-15;21;V;15;9;RANVIER Pauline;FRA;68;;F;F;S;(Tauberbischofsheim);A;2016-05-20
KIEFER Lee;1994-06-15;21;V;15;6;RANVIER Pauline;FRA;68;;F;F;S;(Gdansk);A;2016-01-15
KIEFER Lee;1994-06-15;20;D;12;15;RANVIER Pauline;FRA;34;;F;F;S;(Tauberbischofsheim);A;2015-05-01
KIEFER Lee;1994-06-15;18;V;15;2;RANVIER Pauline;FRA;10;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;15;V;4;3;RANVIER Pauline;FRA;78;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;16;V;5;2;RATESIC Sandra;CRO;91;;F;F;J;Morte);CHM;2011-04-01
KIEFER Lee;1994-06-15;18;V;5;1;REBOLLEDO Melissa;MEX;23;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;18;V;15;5;REBOLLEDO Melissa;MEX;23;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;16;D;9;15;REPINA Polina;RUS;84;;F;F;S;(Turin);A;2011-03-11
KIEFER Lee;1994-06-15;17;V;5;2;RINCONES Marianny;VEN;98;;F;F;S;Nevada);CHZ;2011-07-04
KIEFER Lee;1994-06-15;22;V;15;5;RIVANO Camilla;ITA;139;;F;F;S;(Turin);GP;2016-12-02
KIEFER Lee;1994-06-15;23;V;5;1;RIVERA ROID Melanie;PUR;315;;F;F;S;(Montreal);CHZ;2017-06-15
KIEFER Lee;1994-06-15;19;V;5;0;RIVERO Liz;VEN;101;;F;F;S;José);CHZ;2014-06-03
KIEFER Lee;1994-06-15;19;V;5;1;RIVERO Liz;VEN;76;;F;F;S;(Cartagena);CHZ;2013-06-16
KIEFER Lee;1994-06-15;17;V;5;4;ROCHEL Tais;BRA;74;;F;F;S;Nevada);CHZ;2011-07-04
KIEFER Lee;1994-06-15;16;V;5;2;ROCHEL Tais;BRA;74;;F;F;S;(Paris);CHM;2010-11-05
KIEFER Lee;1994-06-15;19;V;5;0;RODRIGUEZ Tulasi;GUA;129;;F;F;S;José);CHZ;2014-06-03
KIEFER Lee;1994-06-15;19;V;5;0;RODRIGUEZ MENENDEZ Judith;ESP;234;;F;F;J;(Plovdiv);CHM;2014-04-06
KIEFER Lee;1994-06-15;15;V;5;0;ROEMER Christiane;GER;182;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;23;V;15;13;ROSS Nicole;USA;6;;F;F;S;(Montreal);CHZ;2017-06-15
KIEFER Lee;1994-06-15;22;V;15;8;ROSS Nicole;USA;6;;F;F;S;(Turin);GP;2016-12-02
KIEFER Lee;1994-06-15;22;V;15;7;ROSS Nicole;USA;12;;F;F;S;(Panama);CHZ;2016-06-23
KIEFER Lee;1994-06-15;21;V;15;8;ROSS Nicole;USA;12;;F;F;S;Havane);GP;2016-03-11
KIEFER Lee;1994-06-15;20;V;15;12;ROSS Nicole;USA;18;;F;F;S;(Santiago);CHZ;2015-04-17
KIEFER Lee;1994-06-15;19;D;12;15;ROSS Nicole;USA;19;;F;F;S;(Budapest);CHM;2013-08-05
KIEFER Lee;1994-06-15;24;V;15;12;RYAN Kelleigh;CAN;24;;F;F;S;Havane);CHZ;2018-06-17
KIEFER Lee;1994-06-15;23;V;15;9;RYAN Kelleigh;CAN;44;;F;F;S;(Leipzig);CHM;2017-07-19
KIEFER Lee;1994-06-15;22;V;15;9;RYAN Kelleigh;CAN;36;;F;F;S;(Panama);CHZ;2016-06-23
KIEFER Lee;1994-06-15;20;V;15;7;RYAN Kelleigh;CAN;49;;F;F;S;(Santiago);CHZ;2015-04-17
KIEFER Lee;1994-06-15;19;V;5;3;RYAN Kelleigh;CAN;29;;F;F;S;José);CHZ;2014-06-03
KIEFER Lee;1994-06-15;19;V;15;12;RYAN Kelleigh;CAN;29;;F;F;S;José);CHZ;2014-06-03
KIEFER Lee;1994-06-15;18;D;12;15;RYBICKA Anna;POL;52;;F;F;S;(Gdansk);GP;2013-02-01
KIEFER Lee;1994-06-15;16;V;5;0;SABARTOVA Eliska;CZE;214;;F;F;S;(Paris);CHM;2010-11-05
KIEFER Lee;1994-06-15;14;V;5;1;SABARTOVA Eliska;CZE;43;;F;F;J;(Belfast);CHM;2009-04-08
KIEFER Lee;1994-06-15;15;V;5;1;SASAKI Yu;JPN;153;;F;F;J;(Baku);CHM;2010-04-06
KIEFER Lee;1994-06-15;23;V;15;7;SAUER Anne;GER;13;;F;F;S;(Katowice);A;2018-01-12
KIEFER Lee;1994-06-15;22;V;15;5;SAUER Anne;GER;20;;F;F;S;(Cancun);A;2016-10-14
KIEFER Lee;1994-06-15;20;V;15;1;SAUER Anne;GER;37;;F;F;S;(Turin);GP;2014-11-28
KIEFER Lee;1994-06-15;20;V;15;9;SAUER Anne;GER;26;;F;F;S;(Kazan);CHM;2014-07-16
KIEFER Lee;1994-06-15;19;V;14;10;SAUER Anne;GER;26;;F;F;S;(Budapest);A;2014-02-07
KIEFER Lee;1994-06-15;16;V;5;1;SAVCHENKO Inna;RUS;42;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;17;V;15;8;SCHACHE Anja;GER;153;;F;F;S;(Catania);CHM;2011-10-09
KIEFER Lee;1994-06-15;20;V;15;4;SCHMITZ Franziska;GER;94;;F;F;S;(Gdansk);A;2015-01-16
KIEFER Lee;1994-06-15;23;V;15;4;SENYUTA Alexandra;UKR;58;;F;F;S;(Katowice);A;2018-01-12
KIEFER Lee;1994-06-15;22;V;5;1;SERNA Micaela;URU;316;;F;F;S;(Panama);CHZ;2016-06-23
KIEFER Lee;1994-06-15;16;V;5;1;SERNA Micaela;URU;267;;F;F;J;Morte);CHM;2011-04-01
KIEFER Lee;1994-06-15;22;V;5;3;SERNA Vanessa;COL;314;;F;F;S;(Panama);CHZ;2016-06-23
KIEFER Lee;1994-06-15;22;V;15;3;SHAITO Mona;LBN;62;;F;F;S;Janeiro);JO;2016-08-10
KIEFER Lee;1994-06-15;20;V;15;10;SHANAEVA Aida;RUS;8;;F;F;S;(Alger);A;2015-02-06
KIEFER Lee;1994-06-15;20;V;9;7;SHEPPARD Natalia;GBR;55;;F;F;S;(Cancun);A;2014-10-17
KIEFER Lee;1994-06-15;15;D;4;5;SHEPPARD Natalia;GBR;91;;F;F;S;(Marseille);GP;2010-03-26
KIEFER Lee;1994-06-15;18;V;5;3;SHI Yanan;CHN;105;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;16;D;3;5;SHI Yun;CHN;276;;F;F;S;(Turin);A;2011-03-11
KIEFER Lee;1994-06-15;15;V;5;0;SIBERT Catriona;GBR;95;;F;F;J;(Baku);CHM;2010-04-06
KIEFER Lee;1994-06-15;14;V;5;0;SIBERT Catriona;GBR;99;;F;F;J;(Belfast);CHM;2009-04-08
KIEFER Lee;1994-06-15;15;V;15;2;SIEDLIK Ewa;POL;157;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;20;V;5;2;SILVA Paula;CHI;88;;F;F;S;(Santiago);CHZ;2015-04-17
KIEFER Lee;1994-06-15;19;V;5;0;SILVA Paula;CHI;93;;F;F;S;(Cartagena);CHZ;2013-06-16
KIEFER Lee;1994-06-15;16;V;5;4;SILVA Paula;CHI;95;;F;F;S;York);A;2010-06-19
KIEFER Lee;1994-06-15;15;V;5;1;SILVA Paula;CHI;95;;F;F;S;(Gdansk);GP;2010-02-26
KIEFER Lee;1994-06-15;16;V;5;3;SIMONCELLI Marta;ITA;236;;F;F;S;(Turin);A;2011-03-11
KIEFER Lee;1994-06-15;15;V;5;2;SINGH Ambika;USA;29;;F;F;S;(Dallas);A;2009-06-21
KIEFER Lee;1994-06-15;16;D;3;5;SOBCZAK Zuzanna;POL;247;;F;F;S;(Turin);A;2011-03-11
KIEFER Lee;1994-06-15;16;V;5;0;SODNIK Iva;SLO;322;;F;F;J;(Zagreb);A;2011-01-22
KIEFER Lee;1994-06-15;23;V;15;7;SOKOLOVA Diana;RUS;44;;F;F;S;(Katowice);A;2018-01-12
KIEFER Lee;1994-06-15;21;V;15;14;SOKOLOVA Diana;RUS;22;;F;F;S;Havane);GP;2016-03-11
KIEFER Lee;1994-06-15;21;V;15;9;SOKOLOVA Diana;RUS;22;;F;F;S;(St-Maur);A;2015-11-06
KIEFER Lee;1994-06-15;15;V;5;3;SOUQUET BRESSAND Camille;FRA;92;;F;F;J;(Lyon);A;2010-02-07
KIEFER Lee;1994-06-15;15;V;5;2;SOUQUET BRESSAND Camille;FRA;92;;F;F;J;(Budapest);A;2010-01-05
KIEFER Lee;1994-06-15;19;V;5;0;SPANGER-RIES Martine;DEN;94;;F;F;J;(Plovdiv);CHM;2014-04-06
KIEFER Lee;1994-06-15;14;V;5;2;STAFFORD Grace;GBR;207;;F;F;J;(Lyon);A;2009-02-01
KIEFER Lee;1994-06-15;15;V;15;9;STAUCH Svenja;GER;83;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;18;V;5;0;STEYN Kirsten;RSA;273;;F;F;J;(Porec);CHM;2013-04-09
KIEFER Lee;1994-06-15;15;D;14;15;STRANIERO Stefania;ITA;23;;F;F;J;(Waldkirch);A;2010-01-24
KIEFER Lee;1994-06-15;18;V;5;1;SUAREZ Yulitza;VEN;104;;F;F;S;(Cancun);CHZ;2012-06-17
KIEFER Lee;1994-06-15;15;V;5;1;SUN Jing;CHN;207;;F;F;S;(Gdansk);GP;2010-02-26
KIEFER Lee;1994-06-15;14;V;5;0;SUN Jing;CHN;150;;F;F;J;(Belfast);CHM;2009-04-08
KIEFER Lee;1994-06-15;13;D;3;5;SUSFAL Malgorzata;POL;87;;F;F;J;(Waldkirch);A;2008-01-27
KIEFER Lee;1994-06-15;20;V;15;13;SYNORADZKA Martyna;POL;36;;F;F;S;(Alger);A;2015-02-06
